uid,order_no,date,qty,price,genre,author
43740864,11097,2023-12-22,1,9.99,Reference,"Rochford, Matthew"
43740864,11098,2023-12-22,1,7.0,Reference,
45112454,11099,2023-12-22,1,50.0,,
89452844,11101,2023-12-22,1,8.48,Reference,"Macomber, Debbie"
89452844,11101,2023-12-22,1,7.0,Romance,"Macomber, Debbie"
89452844,11101,2023-12-22,1,9.0,Reference,"Neggers, Carla"
2047225,11103,2023-12-22,1,4.0,Romance,"Ward, J.R."
79493185,11104,2023-12-22,1,4.0,Science Fiction,"Dillard, J. M."
51884840,11109,2023-12-22,2,1.0,Best Seller,
51884840,11109,2023-12-22,1,7.99,Graphic Novels,"Isayama, Hajime"
51884840,11109,2023-12-22,1,7.99,Graphic Novels,"Isayama, Hajime"
51884840,11109,2023-12-22,1,15.0,Games,"Price, Piggyback Zy Nicholson James"
51884840,11109,2023-12-22,1,6.5,Kid's Picture Books,"Marsoli, Lisa Ann"
51884840,11109,2023-12-22,1,9.99,Photography,"Nanyan, Cao"
52451829,11110,2023-12-23,1,5.0,Mystery,"Parker, Robert B."
52451829,11110,2023-12-23,1,5.0,Mystery,"Cussler, Clive,Cussler, Dirk"
52451829,11110,2023-12-23,1,5.0,Mystery,"Flynn, Vince,Mills, Kyle"
74582464,11111,2023-12-23,1,7.0,Mystery,"Box, C. J."
74582464,11111,2023-12-23,1,5.5,Mystery,"Flynn, Vince,Mills, Kyle"
20196851,11112,2023-12-23,1,1.99,Kid's Picture Books,"Books, Disney,Higginson, Sheila"
20196851,11112,2023-12-23,1,1.0,American History,"Playmore,"
20196851,11113,2023-12-23,1,0.5,Best Seller,
20196851,11113,2023-12-23,1,0.5,Best Seller,
74592708,11114,2023-12-23,1,5.0,American History,"Jordan, Robert"
74592708,11114,2023-12-23,1,0.5,Best Seller,
74592708,11114,2023-12-23,1,0.5,Best Seller,
48228459,11115,2023-12-23,1,6.0,Mystery,"Woods, Stuart"
48228459,11115,2023-12-23,1,5.0,Mystery,"Woods, Stuart"
48228459,11115,2023-12-23,1,5.0,Mystery,"Woods, Stuart"
48228459,11115,2023-12-23,1,5.0,Mystery,"Woods, Stuart"
48228459,11115,2023-12-23,1,5.0,Mystery,"Woods, Stuart"
48228459,11115,2023-12-23,1,5.0,Mystery,"Woods, Stuart"
78492196,11116,2023-12-23,1,4.5,Romance,"Thayne, RaeAnne,Davids, Patricia"
78492196,11116,2023-12-23,1,3.25,Mystery,"Harper, Karen"
78492196,11116,2023-12-23,1,5.0,Mystery,"Robb, J. D."
67586929,11119,2023-12-23,1,4.5,Kid's Board Books,"Oliver, Ilanit"
67586929,11119,2023-12-23,1,19.0,Young Adult & Teen,"Maas, Sarah J."
67586929,11119,2023-12-23,1,19.0,Young Adult & Teen,"Maas, Sarah J."
67586929,11119,2023-12-23,1,17.0,Young Adult & Teen,"Maas, Sarah J."
67586929,11119,2023-12-23,1,0.5,Best Seller,
67586929,11119,2023-12-23,1,1.99,Bookmarks,
67586929,11119,2023-12-23,1,0.5,Best Seller,
67586929,11120,2023-12-23,1,4.99,Young Adult & Teen,"Rowling, J.K."
67586929,11120,2023-12-23,1,0.5,Best Seller,
67586929,11120,2023-12-23,1,0.5,Best Seller,
4576266,11121,2023-12-23,1,19.99,Hobbies & Crafts,"Galusz, Kati"
41496787,11123,2023-12-23,1,5.98,Kid's Chapter Books,"Suter, Joanne"
41496787,11123,2023-12-23,1,2.99,Westerns,
59739180,11124,2023-12-23,1,2.99,Westerns,
59739180,11124,2023-12-23,1,1.98,Westerns,"L'Amour, Louis"
59739180,11124,2023-12-23,1,2.99,Westerns,
59739180,11124,2023-12-23,1,3.5,Westerns,
59739180,11124,2023-12-23,1,2.99,Westerns,
32773941,11125,2023-12-23,1,5.99,Kid's Non Fiction ,"Finnegan, Ivy"
32773941,11125,2023-12-23,1,3.0,Kid's Picture Books,"Buck, Nola"
97703396,11126,2023-12-23,1,12.99,Best Seller,"Doerr, Anthony"
97703396,11126,2023-12-23,1,17.0,Fiction,"Garmus, Bonnie"
93494465,11127,2023-12-23,1,8.5,Erotica,"Reisz, Tiffany"
93494465,11127,2023-12-23,1,8.0,Erotica,"Whyte, Lori"
74902187,11129,2023-12-23,1,5.0,Mystery,"Patterson, James"
30586178,11130,2023-12-23,1,7.0,Games,"Publishing, Arcturus"
30586178,11130,2023-12-23,1,8.99,Classics,"Lee, Harper"
30586178,11130,2023-12-23,1,9.99,Science Fiction,"Gray, Claudia"
30586178,11130,2023-12-23,1,4.0,Horror,"Koontz, Dean"
30586178,11130,2023-12-23,1,7.5,True Crime,"Larson, Erik"
30586178,11130,2023-12-23,1,11.48,Gardening,"DK,"
28709824,11132,2023-12-27,1,7.0,Mystery,"Baldacci, David"
54634398,11135,2023-12-27,1,4.5,Romance,"Woods, Sherryl"
54634398,11135,2023-12-27,1,4.5,Romance,"Woods, Sherryl"
54634398,11135,2023-12-27,1,4.0,Romance,"Macomber, Debbie"
54634398,11135,2023-12-27,1,3.5,Romance,"Macomber, Debbie"
54634398,11135,2023-12-27,1,7.98,Romance,"Rice, Luanne"
54634398,11135,2023-12-27,1,5.5,Fiction,"Sparks, Nicholas"
54634398,11135,2023-12-27,1,9.0,Fiction,"Sparks, Nicholas"
34414330,11136,2023-12-27,1,4.0,Historical Fiction,"McCullough, Colleen"
34414330,11136,2023-12-27,1,10.0,Philosophy,"Kierkegaard, Soren"
34414330,11136,2023-12-27,1,7.5,Science Fiction,"Nietzsche, Friedrich"
34414330,11136,2023-12-27,1,8.0,Cooking,"Kurlansky, Mark"
34414330,11136,2023-12-27,1,9.5,American History,"Gregory, Philippa"
34414330,11136,2023-12-27,1,16.0,Memoirs,"McCullough, David"
36025572,11137,2023-12-27,1,7.5,Memoirs,"Van Dyke, Dick"
53295361,11138,2023-12-27,1,5.5,Romance,"Macomber, Debbie"
53295361,11138,2023-12-27,1,5.0,Romance,"Macomber, Debbie"
53295361,11138,2023-12-27,1,8.5,Fiction,"Mackintosh, Clare"
53295361,11138,2023-12-27,1,4.5,Romance,"Sala, Sharon"
1859409,11139,2023-12-27,1,5.0,Mystery,"Patterson, James,Holmes, Andrew"
1859409,11139,2023-12-27,1,5.0,Mystery,"Patterson, James,Ledwidge, Michael"
1859409,11139,2023-12-27,1,5.0,Mystery,"Patterson, James,DiLallo, Max"
1859409,11139,2023-12-27,1,5.0,Mystery,"Patterson, James,Born, James O."
1859409,11139,2023-12-27,1,5.0,Mystery,"Patterson, James,de Jonge, Peter"
1859409,11139,2023-12-27,1,8.5,Mystery,"Patterson, James"
70387988,11141,2023-12-27,1,4.5,Westerns,"Johnstone, William W.,Johnstone, J.A."
70387988,11141,2023-12-27,1,4.5,Westerns,"Johnstone, William W.,Johnstone, J.A."
70387988,11141,2023-12-27,1,4.5,Westerns,"Johnstone, William W.,Johnstone, J.A."
70387988,11141,2023-12-27,1,4.0,Westerns,"Johnstone, William W.,Johnstone, J.A."
77006561,11144,2023-12-27,1,10.5,Young Adult & Teen,"Adeyemi, Tomi"
20485092,11146,2023-12-28,1,9.99,Mystery,"Johnson, Craig"
20485092,11146,2023-12-28,1,5.0,Mystery,"Hoag, Tami"
20485092,11146,2023-12-28,1,6.5,Mystery,"Pratt, Scott"
20485092,11146,2023-12-28,1,4.0,Mystery,"Leon, Donna"
20485092,11146,2023-12-28,1,3.5,Mystery,"Lawrence, David"
20485092,11146,2023-12-28,1,4.0,Mystery,"Turow, Scott"
20485092,11146,2023-12-28,1,4.5,Mystery,"Deaver, Jeffery"
20485092,11146,2023-12-28,1,4.0,Mystery,"Perseus,"
20485092,11146,2023-12-28,1,5.0,Mystery,"Deaver, Jeffery"
20485092,11146,2023-12-28,1,5.0,Mystery,"Flynn, Vince"
20485092,11146,2023-12-28,1,5.0,Mystery,"Woods, Stuart"
20485092,11146,2023-12-28,1,3.5,Mystery,"Wilson, Gayle"
20485092,11146,2023-12-28,1,3.5,Mystery,"Smith, Taylor"
20485092,11146,2023-12-28,1,4.0,Mystery,"Pratt, Scott"
